municipality_code,jour_soleil_an,ensoleillement_rate,code,nom,relief
29063,138,"0,38",29,Finistère,Plaine
29179,138,"0,38",29,Finistère,Plaine
29143,138,"0,38",29,Finistère,Plaine
29134,138,"0,38",29,Finistère,Plaine
29206,138,"0,38",29,Finistère,Plaine
29158,138,"0,38",29,Finistère,Plaine
29100,138,"0,38",29,Finistère,Plaine
29196,138,"0,38",29,Finistère,Plaine
29010,138,"0,38",29,Finistère,Plaine
29103,138,"0,38",29,Finistère,Plaine
29099,138,"0,38",29,Finistère,Plaine
29186,138,"0,38",29,Finistère,Plaine
29015,138,"0,38",29,Finistère,Plaine
29148,138,"0,38",29,Finistère,Plaine
29248,138,"0,38",29,Finistère,Plaine
29290,138,"0,38",29,Finistère,Plaine
29107,138,"0,38",29,Finistère,Plaine
29299,138,"0,38",29,Finistère,Plaine
29077,138,"0,38",29,Finistère,Plaine
29226,138,"0,38",29,Finistère,Plaine
29132,138,"0,38",29,Finistère,Plaine
29089,138,"0,38",29,Finistère,Plaine
29072,138,"0,38",29,Finistère,Plaine
29036,138,"0,38",29,Finistère,Plaine
29189,138,"0,38",29,Finistère,Plaine
29295,138,"0,38",29,Finistère,Plaine
29153,138,"0,38",29,Finistère,Plaine
29116,138,"0,38",29,Finistère,Plaine
29101,138,"0,38",29,Finistère,Plaine
29019,138,"0,38",29,Finistère,Plaine
29261,138,"0,38",29,Finistère,Plaine
29199,138,"0,38",29,Finistère,Plaine
29252,138,"0,38",29,Finistère,Plaine
29229,138,"0,38",29,Finistère,Plaine
29176,138,"0,38",29,Finistère,Plaine
29263,138,"0,38",29,Finistère,Plaine
29205,138,"0,38",29,Finistère,Plaine
29026,138,"0,38",29,Finistère,Plaine
29061,138,"0,38",29,Finistère,Plaine
29082,138,"0,38",29,Finistère,Plaine
29146,138,"0,38",29,Finistère,Plaine
29257,138,"0,38",29,Finistère,Plaine
29167,138,"0,38",29,Finistère,Plaine
29187,138,"0,38",29,Finistère,Plaine
29155,138,"0,38",29,Finistère,Plaine
29044,138,"0,38",29,Finistère,Plaine
29286,138,"0,38",29,Finistère,Plaine
29013,138,"0,38",29,Finistère,Plaine
29169,138,"0,38",29,Finistère,Plaine
29287,138,"0,38",29,Finistère,Plaine
29069,138,"0,38",29,Finistère,Plaine
29139,138,"0,38",29,Finistère,Plaine
29302,138,"0,38",29,Finistère,Plaine
29021,138,"0,38",29,Finistère,Plaine
29278,138,"0,38",29,Finistère,Plaine
29095,138,"0,38",29,Finistère,Plaine
29104,138,"0,38",29,Finistère,Plaine
29131,138,"0,38",29,Finistère,Plaine
29193,138,"0,38",29,Finistère,Plaine
29239,138,"0,38",29,Finistère,Plaine
29159,138,"0,38",29,Finistère,Plaine
29085,138,"0,38",29,Finistère,Plaine
29171,138,"0,38",29,Finistère,Plaine
29260,138,"0,38",29,Finistère,Plaine
29280,138,"0,38",29,Finistère,Plaine
29027,138,"0,38",29,Finistère,Plaine
29161,138,"0,38",29,Finistère,Plaine
29023,138,"0,38",29,Finistère,Plaine
29058,138,"0,38",29,Finistère,Plaine
29119,138,"0,38",29,Finistère,Plaine
29087,138,"0,38",29,Finistère,Plaine
29208,138,"0,38",29,Finistère,Plaine
29228,138,"0,38",29,Finistère,Plaine
29211,138,"0,38",29,Finistère,Plaine
29170,138,"0,38",29,Finistère,Plaine
29022,138,"0,38",29,Finistère,Plaine
29140,138,"0,38",29,Finistère,Plaine
29113,138,"0,38",29,Finistère,Plaine
29181,138,"0,38",29,Finistère,Plaine
29043,138,"0,38",29,Finistère,Plaine
29040,138,"0,38",29,Finistère,Plaine
29004,138,"0,38",29,Finistère,Plaine
29238,138,"0,38",29,Finistère,Plaine
29083,138,"0,38",29,Finistère,Plaine
29177,138,"0,38",29,Finistère,Plaine
29271,138,"0,38",29,Finistère,Plaine
29244,138,"0,38",29,Finistère,Plaine
29150,138,"0,38",29,Finistère,Plaine
29216,138,"0,38",29,Finistère,Plaine
29262,138,"0,38",29,Finistère,Plaine
29128,138,"0,38",29,Finistère,Plaine
29007,138,"0,38",29,Finistère,Plaine
29266,138,"0,38",29,Finistère,Plaine
29025,138,"0,38",29,Finistère,Plaine
29147,138,"0,38",29,Finistère,Plaine
29002,138,"0,38",29,Finistère,Plaine
80315,139,"0,38",80,Somme,Plaine
80146,139,"0,38",80,Somme,Plaine
80133,139,"0,38",80,Somme,Plaine
80136,139,"0,38",80,Somme,Plaine
80320,139,"0,38",80,Somme,Plaine
80305,139,"0,38",80,Somme,Plaine
80554,139,"0,38",80,Somme,Plaine
80122,139,"0,38",80,Somme,Plaine
80788,139,"0,38",80,Somme,Plaine
80801,139,"0,38",80,Somme,Plaine
80525,139,"0,38",80,Somme,Plaine
80640,139,"0,38",80,Somme,Plaine
80187,139,"0,38",80,Somme,Plaine
80485,139,"0,38",80,Somme,Plaine
80246,139,"0,38",80,Somme,Plaine
80759,139,"0,38",80,Somme,Plaine
80026,139,"0,38",80,Somme,Plaine
80446,139,"0,38",80,Somme,Plaine
80476,139,"0,38",80,Somme,Plaine
80338,139,"0,38",80,Somme,Plaine
80372,139,"0,38",80,Somme,Plaine
80116,139,"0,38",80,Somme,Plaine
80054,139,"0,38",80,Somme,Plaine
80589,139,"0,38",80,Somme,Plaine
80540,139,"0,38",80,Somme,Plaine
80243,139,"0,38",80,Somme,Plaine
80438,139,"0,38",80,Somme,Plaine
80487,139,"0,38",80,Somme,Plaine
80304,139,"0,38",80,Somme,Plaine
80251,139,"0,38",80,Somme,Plaine
80555,139,"0,38",80,Somme,Plaine
80140,139,"0,38",80,Somme,Plaine
80585,139,"0,38",80,Somme,Plaine
80076,139,"0,38",80,Somme,Plaine
80766,139,"0,38",80,Somme,Plaine
80418,139,"0,38",80,Somme,Plaine
80087,139,"0,38",80,Somme,Plaine
80459,139,"0,38",80,Somme,Plaine
80809,139,"0,38",80,Somme,Plaine
80672,139,"0,38",80,Somme,Plaine
80249,139,"0,38",80,Somme,Plaine
80114,139,"0,38",80,Somme,Plaine
80738,139,"0,38",80,Somme,Plaine
80203,139,"0,38",80,Somme,Plaine
80280,139,"0,38",80,Somme,Plaine
80239,139,"0,38",80,Somme,Plaine
80562,139,"0,38",80,Somme,Plaine
80158,139,"0,38",80,Somme,Plaine
80200,139,"0,38",80,Somme,Plaine
80607,139,"0,38",80,Somme,Plaine
80318,139,"0,38",80,Somme,Plaine
80806,139,"0,38",80,Somme,Plaine
80681,139,"0,38",80,Somme,Plaine
80725,139,"0,38",80,Somme,Plaine
80197,139,"0,38",80,Somme,Plaine
80177,139,"0,38",80,Somme,Plaine
80423,139,"0,38",80,Somme,Plaine
80067,139,"0,38",80,Somme,Plaine
80373,139,"0,38",80,Somme,Plaine
80028,139,"0,38",80,Somme,Plaine
80690,139,"0,38",80,Somme,Plaine
80528,139,"0,38",80,Somme,Plaine
80034,139,"0,38",80,Somme,Plaine
80068,139,"0,38",80,Somme,Plaine
80179,139,"0,38",80,Somme,Plaine
80151,139,"0,38",80,Somme,Plaine
80154,139,"0,38",80,Somme,Plaine
80359,139,"0,38",80,Somme,Plaine
80583,139,"0,38",80,Somme,Plaine
80576,139,"0,38",80,Somme,Plaine
80276,139,"0,38",80,Somme,Plaine
80033,139,"0,38",80,Somme,Plaine
80552,139,"0,38",80,Somme,Plaine
80442,139,"0,38",80,Somme,Plaine
80337,139,"0,38",80,Somme,Plaine
80561,139,"0,38",80,Somme,Plaine
80645,139,"0,38",80,Somme,Plaine
80121,139,"0,38",80,Somme,Plaine
80167,139,"0,38",80,Somme,Plaine
80769,139,"0,38",80,Somme,Plaine
80736,139,"0,38",80,Somme,Plaine
80220,139,"0,38",80,Somme,Plaine
80824,139,"0,38",80,Somme,Plaine
80652,139,"0,38",80,Somme,Plaine
80322,139,"0,38",80,Somme,Plaine
80224,139,"0,38",80,Somme,Plaine
80240,139,"0,38",80,Somme,Plaine
80750,139,"0,38",80,Somme,Plaine
80445,139,"0,38",80,Somme,Plaine
80189,139,"0,38",80,Somme,Plaine
80624,139,"0,38",80,Somme,Plaine
80347,139,"0,38",80,Somme,Plaine
80045,139,"0,38",80,Somme,Plaine
80484,139,"0,38",80,Somme,Plaine
80482,139,"0,38",80,Somme,Plaine
80041,139,"0,38",80,Somme,Plaine
80566,139,"0,38",80,Somme,Plaine
80497,139,"0,38",80,Somme,Plaine
80535,139,"0,38",80,Somme,Plaine
80153,139,"0,38",80,Somme,Plaine
80354,139,"0,38",80,Somme,Plaine
80450,139,"0,38",80,Somme,Plaine
80796,139,"0,38",80,Somme,Plaine
80820,139,"0,38",80,Somme,Plaine
80706,139,"0,38",80,Somme,Plaine
80627,139,"0,38",80,Somme,Plaine
80168,139,"0,38",80,Somme,Plaine
80452,139,"0,38",80,Somme,Plaine
80029,139,"0,38",80,Somme,Plaine
80106,139,"0,38",80,Somme,Plaine
80366,139,"0,38",80,Somme,Plaine
80830,139,"0,38",80,Somme,Plaine
80625,139,"0,38",80,Somme,Plaine
80225,139,"0,38",80,Somme,Plaine
80771,139,"0,38",80,Somme,Plaine
80701,139,"0,38",80,Somme,Plaine
80126,139,"0,38",80,Somme,Plaine
80644,139,"0,38",80,Somme,Plaine
80056,139,"0,38",80,Somme,Plaine
80294,139,"0,38",80,Somme,Plaine
80245,139,"0,38",80,Somme,Plaine
80343,139,"0,38",80,Somme,Plaine
80749,139,"0,38",80,Somme,Plaine
80330,139,"0,38",80,Somme,Plaine
80061,139,"0,38",80,Somme,Plaine
80785,139,"0,38",80,Somme,Plaine
80403,139,"0,38",80,Somme,Plaine
80695,139,"0,38",80,Somme,Plaine
80069,139,"0,38",80,Somme,Plaine
80804,139,"0,38",80,Somme,Plaine
80231,139,"0,38",80,Somme,Plaine
80451,139,"0,38",80,Somme,Plaine
80074,139,"0,38",80,Somme,Plaine
80084,139,"0,38",80,Somme,Plaine
80800,139,"0,38",80,Somme,Plaine
80050,139,"0,38",80,Somme,Plaine
80767,139,"0,38",80,Somme,Plaine
80799,139,"0,38",80,Somme,Plaine
80719,139,"0,38",80,Somme,Plaine
80009,139,"0,38",80,Somme,Plaine
80166,139,"0,38",80,Somme,Plaine
80810,139,"0,38",80,Somme,Plaine
80541,139,"0,38",80,Somme,Plaine
80210,139,"0,38",80,Somme,Plaine
80161,139,"0,38",80,Somme,Plaine
80152,139,"0,38",80,Somme,Plaine
80549,139,"0,38",80,Somme,Plaine
80622,139,"0,38",80,Somme,Plaine
80113,139,"0,38",80,Somme,Plaine
80748,139,"0,38",80,Somme,Plaine
80141,139,"0,38",80,Somme,Plaine
80265,139,"0,38",80,Somme,Plaine
80469,139,"0,38",80,Somme,Plaine
80648,139,"0,38",80,Somme,Plaine
80268,139,"0,38",80,Somme,Plaine
80039,139,"0,38",80,Somme,Plaine
80791,139,"0,38",80,Somme,Plaine
80196,139,"0,38",80,Somme,Plaine
80699,139,"0,38",80,Somme,Plaine
80514,139,"0,38",80,Somme,Plaine
80798,139,"0,38",80,Somme,Plaine
80667,139,"0,38",80,Somme,Plaine
80440,139,"0,38",80,Somme,Plaine
80572,139,"0,38",80,Somme,Plaine
80763,139,"0,38",80,Somme,Plaine
80597,139,"0,38",80,Somme,Plaine
80025,139,"0,38",80,Somme,Plaine
80223,139,"0,38",80,Somme,Plaine
80433,139,"0,38",80,Somme,Plaine
80782,139,"0,38",80,Somme,Plaine
80716,139,"0,38",80,Somme,Plaine
80202,139,"0,38",80,Somme,Plaine
80740,139,"0,38",80,Somme,Plaine
80065,139,"0,38",80,Somme,Plaine
80381,139,"0,38",80,Somme,Plaine
80256,139,"0,38",80,Somme,Plaine
80212,139,"0,38",80,Somme,Plaine
80147,139,"0,38",80,Somme,Plaine
80686,139,"0,38",80,Somme,Plaine
80623,139,"0,38",80,Somme,Plaine
80575,139,"0,38",80,Somme,Plaine
80333,139,"0,38",80,Somme,Plaine
80526,139,"0,38",80,Somme,Plaine
80261,139,"0,38",80,Somme,Plaine
80325,139,"0,38",80,Somme,Plaine
80777,139,"0,38",80,Somme,Plaine
80631,139,"0,38",80,Somme,Plaine
80592,139,"0,38",80,Somme,Plaine
80206,139,"0,38",80,Somme,Plaine
80714,139,"0,38",80,Somme,Plaine
80666,139,"0,38",80,Somme,Plaine
80752,139,"0,38",80,Somme,Plaine
80773,139,"0,38",80,Somme,Plaine
80742,139,"0,38",80,Somme,Plaine
80093,139,"0,38",80,Somme,Plaine
80130,139,"0,38",80,Somme,Plaine
80795,139,"0,38",80,Somme,Plaine
80614,139,"0,38",80,Somme,Plaine
80341,139,"0,38",80,Somme,Plaine
80269,139,"0,38",80,Somme,Plaine
80244,139,"0,38",80,Somme,Plaine
80184,139,"0,38",80,Somme,Plaine
80527,139,"0,38",80,Somme,Plaine
80117,139,"0,38",80,Somme,Plaine
80361,139,"0,38",80,Somme,Plaine
80267,139,"0,38",80,Somme,Plaine
80332,139,"0,38",80,Somme,Plaine
80350,139,"0,38",80,Somme,Plaine
80217,139,"0,38",80,Somme,Plaine
80105,139,"0,38",80,Somme,Plaine
80802,139,"0,38",80,Somme,Plaine
80655,139,"0,38",80,Somme,Plaine
80086,139,"0,38",80,Somme,Plaine
80570,139,"0,38",80,Somme,Plaine
80180,139,"0,38",80,Somme,Plaine
80787,139,"0,38",80,Somme,Plaine
80321,139,"0,38",80,Somme,Plaine
80615,139,"0,38",80,Somme,Plaine
80378,139,"0,38",80,Somme,Plaine
80465,139,"0,38",80,Somme,Plaine
80282,139,"0,38",80,Somme,Plaine
80734,139,"0,38",80,Somme,Plaine
80591,139,"0,38",80,Somme,Plaine
80430,139,"0,38",80,Somme,Plaine
80120,139,"0,38",80,Somme,Plaine
80595,139,"0,38",80,Somme,Plaine
80208,139,"0,38",80,Somme,Plaine
80298,139,"0,38",80,Somme,Plaine
80144,139,"0,38",80,Somme,Plaine
80027,139,"0,38",80,Somme,Plaine
80275,139,"0,38",80,Somme,Plaine
80500,139,"0,38",80,Somme,Plaine
80108,139,"0,38",80,Somme,Plaine
80411,139,"0,38",80,Somme,Plaine
80621,139,"0,38",80,Somme,Plaine
80491,139,"0,38",80,Somme,Plaine
80262,139,"0,38",80,Somme,Plaine
80013,139,"0,38",80,Somme,Plaine
80195,139,"0,38",80,Somme,Plaine
80030,139,"0,38",80,Somme,Plaine
80819,139,"0,38",80,Somme,Plaine
80101,139,"0,38",80,Somme,Plaine
80037,139,"0,38",80,Somme,Plaine
80207,139,"0,38",80,Somme,Plaine
80688,139,"0,38",80,Somme,Plaine
80556,139,"0,38",80,Somme,Plaine
80002,139,"0,38",80,Somme,Plaine
80639,139,"0,38",80,Somme,Plaine
80383,139,"0,38",80,Somme,Plaine
80613,139,"0,38",80,Somme,Plaine
80599,139,"0,38",80,Somme,Plaine
80344,139,"0,38",80,Somme,Plaine
80092,139,"0,38",80,Somme,Plaine
80431,139,"0,38",80,Somme,Plaine
80493,139,"0,38",80,Somme,Plaine
80654,139,"0,38",80,Somme,Plaine
80047,139,"0,38",80,Somme,Plaine
80306,139,"0,38",80,Somme,Plaine
80353,139,"0,38",80,Somme,Plaine
80328,139,"0,38",80,Somme,Plaine
80741,139,"0,38",80,Somme,Plaine
80215,139,"0,38",80,Somme,Plaine
80490,139,"0,38",80,Somme,Plaine
80579,139,"0,38",80,Somme,Plaine
80629,139,"0,38",80,Somme,Plaine
80530,139,"0,38",80,Somme,Plaine
80173,139,"0,38",80,Somme,Plaine
80234,139,"0,38",80,Somme,Plaine
80160,139,"0,38",80,Somme,Plaine
80142,139,"0,38",80,Somme,Plaine
80236,139,"0,38",80,Somme,Plaine
80102,139,"0,38",80,Somme,Plaine
80696,139,"0,38",80,Somme,Plaine
80770,139,"0,38",80,Somme,Plaine
80073,139,"0,38",80,Somme,Plaine
80462,139,"0,38",80,Somme,Plaine
80683,139,"0,38",80,Somme,Plaine
80260,139,"0,38",80,Somme,Plaine
80537,139,"0,38",80,Somme,Plaine
80281,139,"0,38",80,Somme,Plaine
80826,139,"0,38",80,Somme,Plaine
80790,139,"0,38",80,Somme,Plaine
80204,139,"0,38",80,Somme,Plaine
80279,139,"0,38",80,Somme,Plaine
80404,139,"0,38",80,Somme,Plaine
80290,139,"0,38",80,Somme,Plaine
80517,139,"0,38",80,Somme,Plaine
80376,139,"0,38",80,Somme,Plaine
80094,139,"0,38",80,Somme,Plaine
80509,139,"0,38",80,Somme,Plaine
80588,139,"0,38",80,Somme,Plaine
80083,139,"0,38",80,Somme,Plaine
80565,139,"0,38",80,Somme,Plaine
80747,139,"0,38",80,Somme,Plaine
80371,139,"0,38",80,Somme,Plaine
80129,139,"0,38",80,Somme,Plaine
80836,139,"0,38",80,Somme,Plaine
80472,139,"0,38",80,Somme,Plaine
80628,139,"0,38",80,Somme,Plaine
80115,139,"0,38",80,Somme,Plaine
80718,139,"0,38",80,Somme,Plaine
80737,139,"0,38",80,Somme,Plaine
80270,139,"0,38",80,Somme,Plaine
80214,139,"0,38",80,Somme,Plaine
80479,139,"0,38",80,Somme,Plaine
80172,139,"0,38",80,Somme,Plaine
80657,139,"0,38",80,Somme,Plaine
80464,139,"0,38",80,Somme,Plaine
80803,139,"0,38",80,Somme,Plaine
80138,139,"0,38",80,Somme,Plaine
80606,139,"0,38",80,Somme,Plaine
80602,139,"0,38",80,Somme,Plaine
80604,139,"0,38",80,Somme,Plaine
80702,139,"0,38",80,Somme,Plaine
80271,139,"0,38",80,Somme,Plaine
80499,139,"0,38",80,Somme,Plaine
80626,139,"0,38",80,Somme,Plaine
80019,139,"0,38",80,Somme,Plaine
80489,139,"0,38",80,Somme,Plaine
80296,139,"0,38",80,Somme,Plaine
80326,139,"0,38",80,Somme,Plaine
80112,139,"0,38",80,Somme,Plaine
80496,139,"0,38",80,Somme,Plaine
80524,139,"0,38",80,Somme,Plaine
80673,139,"0,38",80,Somme,Plaine
80181,139,"0,38",80,Somme,Plaine
80226,139,"0,38",80,Somme,Plaine
80682,139,"0,38",80,Somme,Plaine
80632,139,"0,38",80,Somme,Plaine
80658,139,"0,38",80,Somme,Plaine
80374,139,"0,38",80,Somme,Plaine
80327,139,"0,38",80,Somme,Plaine
80596,139,"0,38",80,Somme,Plaine
80278,139,"0,38",80,Somme,Plaine
80360,139,"0,38",80,Somme,Plaine
80375,139,"0,38",80,Somme,Plaine
80494,139,"0,38",80,Somme,Plaine
80582,139,"0,38",80,Somme,Plaine
80125,139,"0,38",80,Somme,Plaine
80453,139,"0,38",80,Somme,Plaine
80480,139,"0,38",80,Somme,Plaine
80274,139,"0,38",80,Somme,Plaine
80219,139,"0,38",80,Somme,Plaine
80828,139,"0,38",80,Somme,Plaine
80229,139,"0,38",80,Somme,Plaine
80357,139,"0,38",80,Somme,Plaine
80421,139,"0,38",80,Somme,Plaine
80812,139,"0,38",80,Somme,Plaine
80704,139,"0,38",80,Somme,Plaine
80283,139,"0,38",80,Somme,Plaine
80127,139,"0,38",80,Somme,Plaine
80783,139,"0,38",80,Somme,Plaine
80587,139,"0,38",80,Somme,Plaine
80313,139,"0,38",80,Somme,Plaine
80104,139,"0,38",80,Somme,Plaine
80329,139,"0,38",80,Somme,Plaine
80216,139,"0,38",80,Somme,Plaine
80052,139,"0,38",80,Somme,Plaine
80692,139,"0,38",80,Somme,Plaine
80143,139,"0,38",80,Somme,Plaine
80544,139,"0,38",80,Somme,Plaine
80815,139,"0,38",80,Somme,Plaine
80314,139,"0,38",80,Somme,Plaine
80082,139,"0,38",80,Somme,Plaine
80543,139,"0,38",80,Somme,Plaine
80521,139,"0,38",80,Somme,Plaine
80536,139,"0,38",80,Somme,Plaine
80503,139,"0,38",80,Somme,Plaine
80388,139,"0,38",80,Somme,Plaine
80266,139,"0,38",80,Somme,Plaine
80646,139,"0,38",80,Somme,Plaine
80014,139,"0,38",80,Somme,Plaine
80182,139,"0,38",80,Somme,Plaine
80618,139,"0,38",80,Somme,Plaine
80756,139,"0,38",80,Somme,Plaine
80560,139,"0,38",80,Somme,Plaine
80811,139,"0,38",80,Somme,Plaine
80221,139,"0,38",80,Somme,Plaine
80577,139,"0,38",80,Somme,Plaine
80131,139,"0,38",80,Somme,Plaine
80031,139,"0,38",80,Somme,Plaine
80647,139,"0,38",80,Somme,Plaine
80199,139,"0,38",80,Somme,Plaine
80005,139,"0,38",80,Somme,Plaine
80297,139,"0,38",80,Somme,Plaine
80137,139,"0,38",80,Somme,Plaine
80679,139,"0,38",80,Somme,Plaine
80077,139,"0,38",80,Somme,Plaine
80708,139,"0,38",80,Somme,Plaine
80346,139,"0,38",80,Somme,Plaine
80429,139,"0,38",80,Somme,Plaine
80580,139,"0,38",80,Somme,Plaine
80460,139,"0,38",80,Somme,Plaine
80794,139,"0,38",80,Somme,Plaine
80139,139,"0,38",80,Somme,Plaine
80732,139,"0,38",80,Somme,Plaine
80724,139,"0,38",80,Somme,Plaine
80637,139,"0,38",80,Somme,Plaine
80425,139,"0,38",80,Somme,Plaine
80339,139,"0,38",80,Somme,Plaine
80015,139,"0,38",80,Somme,Plaine
80649,139,"0,38",80,Somme,Plaine
80410,139,"0,38",80,Somme,Plaine
80004,139,"0,38",80,Somme,Plaine
80070,139,"0,38",80,Somme,Plaine
80508,139,"0,38",80,Somme,Plaine
80148,139,"0,38",80,Somme,Plaine
80642,139,"0,38",80,Somme,Plaine
80377,139,"0,38",80,Somme,Plaine
80218,139,"0,38",80,Somme,Plaine
80729,139,"0,38",80,Somme,Plaine
80693,139,"0,38",80,Somme,Plaine
80538,139,"0,38",80,Somme,Plaine
80191,139,"0,38",80,Somme,Plaine
80674,139,"0,38",80,Somme,Plaine
80308,139,"0,38",80,Somme,Plaine
80042,139,"0,38",80,Somme,Plaine
80598,139,"0,38",80,Somme,Plaine
80542,139,"0,38",80,Somme,Plaine
80746,139,"0,38",80,Somme,Plaine
80656,139,"0,38",80,Somme,Plaine
80533,139,"0,38",80,Somme,Plaine
80250,139,"0,38",80,Somme,Plaine
80488,139,"0,38",80,Somme,Plaine
80391,139,"0,38",80,Somme,Plaine
80351,139,"0,38",80,Somme,Plaine
80829,139,"0,38",80,Somme,Plaine
80017,139,"0,38",80,Somme,Plaine
80301,139,"0,38",80,Somme,Plaine
80020,139,"0,38",80,Somme,Plaine
80600,139,"0,38",80,Somme,Plaine
80717,139,"0,38",80,Somme,Plaine
80420,139,"0,38",80,Somme,Plaine
80048,139,"0,38",80,Somme,Plaine
80617,139,"0,38",80,Somme,Plaine
80475,139,"0,38",80,Somme,Plaine
80367,139,"0,38",80,Somme,Plaine
80501,139,"0,38",80,Somme,Plaine
80169,139,"0,38",80,Somme,Plaine
80293,139,"0,38",80,Somme,Plaine
80635,139,"0,38",80,Somme,Plaine
80057,139,"0,38",80,Somme,Plaine
80016,139,"0,38",80,Somme,Plaine
80603,139,"0,38",80,Somme,Plaine
80409,139,"0,38",80,Somme,Plaine
80443,139,"0,38",80,Somme,Plaine
80393,139,"0,38",80,Somme,Plaine
80090,139,"0,38",80,Somme,Plaine
80324,139,"0,38",80,Somme,Plaine
80502,139,"0,38",80,Somme,Plaine
80814,139,"0,38",80,Somme,Plaine
80035,139,"0,38",80,Somme,Plaine
80316,139,"0,38",80,Somme,Plaine
80176,139,"0,38",80,Somme,Plaine
80024,139,"0,38",80,Somme,Plaine
80186,139,"0,38",80,Somme,Plaine
80481,139,"0,38",80,Somme,Plaine
80008,139,"0,38",80,Somme,Plaine
80705,139,"0,38",80,Somme,Plaine
80385,139,"0,38",80,Somme,Plaine
80569,139,"0,38",80,Somme,Plaine
80470,139,"0,38",80,Somme,Plaine
80365,139,"0,38",80,Somme,Plaine
80380,139,"0,38",80,Somme,Plaine
80643,139,"0,38",80,Somme,Plaine
80650,139,"0,38",80,Somme,Plaine
80691,139,"0,38",80,Somme,Plaine
80707,139,"0,38",80,Somme,Plaine
80118,139,"0,38",80,Somme,Plaine
80435,139,"0,38",80,Somme,Plaine
80428,139,"0,38",80,Somme,Plaine
80662,139,"0,38",80,Somme,Plaine
80512,139,"0,38",80,Somme,Plaine
80227,139,"0,38",80,Somme,Plaine
80764,139,"0,38",80,Somme,Plaine
80813,139,"0,38",80,Somme,Plaine
80247,139,"0,38",80,Somme,Plaine
80726,139,"0,38",80,Somme,Plaine
80578,139,"0,38",80,Somme,Plaine
80710,139,"0,38",80,Somme,Plaine
80336,139,"0,38",80,Somme,Plaine
80825,139,"0,38",80,Somme,Plaine
80571,139,"0,38",80,Somme,Plaine
80165,139,"0,38",80,Somme,Plaine
80110,139,"0,38",80,Somme,Plaine
80085,139,"0,38",80,Somme,Plaine
80128,139,"0,38",80,Somme,Plaine
80163,139,"0,38",80,Somme,Plaine
80399,139,"0,38",80,Somme,Plaine
80402,139,"0,38",80,Somme,Plaine
80774,139,"0,38",80,Somme,Plaine
80574,139,"0,38",80,Somme,Plaine
80611,139,"0,38",80,Somme,Plaine
80097,139,"0,38",80,Somme,Plaine
80456,139,"0,38",80,Somme,Plaine
80671,139,"0,38",80,Somme,Plaine
80455,139,"0,38",80,Somme,Plaine
80833,139,"0,38",80,Somme,Plaine
80722,139,"0,38",80,Somme,Plaine
80659,139,"0,38",80,Somme,Plaine
80698,139,"0,38",80,Somme,Plaine
80439,139,"0,38",80,Somme,Plaine
80284,139,"0,38",80,Somme,Plaine
80677,139,"0,38",80,Somme,Plaine
80663,139,"0,38",80,Somme,Plaine
80059,139,"0,38",80,Somme,Plaine
80586,139,"0,38",80,Somme,Plaine
80387,139,"0,38",80,Somme,Plaine
80038,139,"0,38",80,Somme,Plaine
80319,139,"0,38",80,Somme,Plaine
80132,139,"0,38",80,Somme,Plaine
80259,139,"0,38",80,Somme,Plaine
80386,139,"0,38",80,Somme,Plaine
80678,139,"0,38",80,Somme,Plaine
80213,139,"0,38",80,Somme,Plaine
80684,139,"0,38",80,Somme,Plaine
80228,139,"0,38",80,Somme,Plaine
80066,139,"0,38",80,Somme,Plaine
80287,139,"0,38",80,Somme,Plaine
80832,139,"0,38",80,Somme,Plaine
80584,139,"0,38",80,Somme,Plaine
80676,139,"0,38",80,Somme,Plaine
80668,139,"0,38",80,Somme,Plaine
80605,139,"0,38",80,Somme,Plaine
80288,139,"0,38",80,Somme,Plaine
80416,139,"0,38",80,Somme,Plaine
80474,139,"0,38",80,Somme,Plaine
80044,139,"0,38",80,Somme,Plaine
80507,139,"0,38",80,Somme,Plaine
80593,139,"0,38",80,Somme,Plaine
80064,139,"0,38",80,Somme,Plaine
80486,139,"0,38",80,Somme,Plaine
80194,139,"0,38",80,Somme,Plaine
80687,139,"0,38",80,Somme,Plaine
80713,139,"0,38",80,Somme,Plaine
80548,139,"0,38",80,Somme,Plaine
80546,139,"0,38",80,Somme,Plaine
80568,139,"0,38",80,Somme,Plaine
80550,139,"0,38",80,Somme,Plaine
80291,139,"0,38",80,Somme,Plaine
80063,139,"0,38",80,Somme,Plaine
80405,139,"0,38",80,Somme,Plaine
80307,139,"0,38",80,Somme,Plaine
80519,139,"0,38",80,Somme,Plaine
80201,139,"0,38",80,Somme,Plaine
80364,139,"0,38",80,Somme,Plaine
80786,139,"0,38",80,Somme,Plaine
80242,139,"0,38",80,Somme,Plaine
80192,139,"0,38",80,Somme,Plaine
80310,139,"0,38",80,Somme,Plaine
80744,139,"0,38",80,Somme,Plaine
80498,139,"0,38",80,Somme,Plaine
80776,139,"0,38",80,Somme,Plaine
80198,139,"0,38",80,Somme,Plaine
80134,139,"0,38",80,Somme,Plaine
80368,139,"0,38",80,Somme,Plaine
80150,139,"0,38",80,Somme,Plaine
80264,139,"0,38",80,Somme,Plaine
80135,139,"0,38",80,Somme,Plaine
80620,139,"0,38",80,Somme,Plaine
80733,139,"0,38",80,Somme,Plaine
80520,139,"0,38",80,Somme,Plaine
80355,139,"0,38",80,Somme,Plaine
80697,139,"0,38",80,Somme,Plaine
